"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
2.408 nsec,269.4 mV
2.408 nsec,269.5 mV
2.408 nsec,269.5 mV
2.408 nsec,269.6 mV
2.408 nsec,269.6 mV
2.408 nsec,269.6 mV
2.408 nsec,269.6 mV
2.408 nsec,269.5 mV
2.408 nsec,269.5 mV
2.408 nsec,269.4 mV
2.409 nsec,269.3 mV
2.409 nsec,269.2 mV
2.409 nsec,269.1 mV
2.409 nsec,269.0 mV
2.409 nsec,268.9 mV
2.409 nsec,268.8 mV
2.409 nsec,268.7 mV
2.409 nsec,268.6 mV
2.409 nsec,268.5 mV
2.409 nsec,268.4 mV
2.410 nsec,268.3 mV
2.410 nsec,268.3 mV
2.410 nsec,268.2 mV
2.410 nsec,268.2 mV
2.410 nsec,268.2 mV
2.410 nsec,268.2 mV
2.410 nsec,268.2 mV
2.410 nsec,268.2 mV
2.410 nsec,268.2 mV
2.410 nsec,268.3 mV
2.411 nsec,268.3 mV
2.411 nsec,268.4 mV
2.411 nsec,268.5 mV
2.411 nsec,268.5 mV
2.411 nsec,268.6 mV
2.411 nsec,268.7 mV
2.411 nsec,268.8 mV
2.411 nsec,268.8 mV
2.411 nsec,268.9 mV
2.411 nsec,269.0 mV
2.412 nsec,269.1 mV
2.412 nsec,269.1 mV
2.412 nsec,269.2 mV
2.412 nsec,269.2 mV
2.412 nsec,269.3 mV
2.412 nsec,269.3 mV
2.412 nsec,269.3 mV
2.412 nsec,269.3 mV
2.412 nsec,269.3 mV
2.412 nsec,269.3 mV
2.413 nsec,269.3 mV
2.413 nsec,269.3 mV
2.413 nsec,269.2 mV
2.413 nsec,269.2 mV
2.413 nsec,269.2 mV
2.413 nsec,269.1 mV
2.413 nsec,269.0 mV
2.413 nsec,269.0 mV
2.413 nsec,268.9 mV
2.413 nsec,268.8 mV
2.414 nsec,268.7 mV
2.414 nsec,268.6 mV
2.414 nsec,268.5 mV
2.414 nsec,268.5 mV
2.414 nsec,268.4 mV
2.414 nsec,268.3 mV
2.414 nsec,268.3 mV
2.414 nsec,268.2 mV
2.414 nsec,268.2 mV
2.414 nsec,268.2 mV
2.415 nsec,268.2 mV
2.415 nsec,268.2 mV
2.415 nsec,268.2 mV
2.415 nsec,268.2 mV
2.415 nsec,268.3 mV
2.415 nsec,268.3 mV
2.415 nsec,268.4 mV
2.415 nsec,268.5 mV
2.415 nsec,268.6 mV
2.415 nsec,268.7 mV
2.416 nsec,268.8 mV
2.416 nsec,268.9 mV
2.416 nsec,269.0 mV
2.416 nsec,269.1 mV
2.416 nsec,269.2 mV
2.416 nsec,269.3 mV
2.416 nsec,269.4 mV
2.416 nsec,269.5 mV
2.416 nsec,269.5 mV
2.416 nsec,269.6 mV
2.417 nsec,269.6 mV
2.417 nsec,269.6 mV
2.417 nsec,269.6 mV
2.417 nsec,269.5 mV
2.417 nsec,269.5 mV
2.417 nsec,269.4 mV
2.417 nsec,269.3 mV
2.417 nsec,269.2 mV
2.417 nsec,269.1 mV
2.417 nsec,268.9 mV
2.418 nsec,268.8 mV
2.418 nsec,268.6 mV
2.418 nsec,268.5 mV
2.418 nsec,268.4 mV
2.418 nsec,268.3 mV
2.418 nsec,268.2 mV
2.418 nsec,268.1 mV
2.418 nsec,268.0 mV
2.418 nsec,267.9 mV
2.418 nsec,267.9 mV
2.419 nsec,267.9 mV
2.419 nsec,267.9 mV
2.419 nsec,268.0 mV
2.419 nsec,268.0 mV
2.419 nsec,268.1 mV
2.419 nsec,268.2 mV
2.419 nsec,268.3 mV
2.419 nsec,268.5 mV
2.419 nsec,268.6 mV
2.419 nsec,268.7 mV
2.420 nsec,268.9 mV
2.420 nsec,269.0 mV
2.420 nsec,269.2 mV
2.420 nsec,269.3 mV
2.420 nsec,269.4 mV
2.420 nsec,269.5 mV
2.420 nsec,269.6 mV
2.420 nsec,269.7 mV
2.420 nsec,269.7 mV
2.420 nsec,269.7 mV
2.421 nsec,269.7 mV
2.421 nsec,269.7 mV
2.421 nsec,269.6 mV
2.421 nsec,269.5 mV
2.421 nsec,269.4 mV
2.421 nsec,269.3 mV
2.421 nsec,269.2 mV
2.421 nsec,269.0 mV
2.421 nsec,268.9 mV
2.421 nsec,268.8 mV
2.422 nsec,268.6 mV
2.422 nsec,268.5 mV
2.422 nsec,268.4 mV
2.422 nsec,268.3 mV
2.422 nsec,268.2 mV
2.422 nsec,268.1 mV
2.422 nsec,268.0 mV
2.422 nsec,268.0 mV
2.422 nsec,268.0 mV
2.422 nsec,268.0 mV
2.423 nsec,268.0 mV
2.423 nsec,268.0 mV
2.423 nsec,268.1 mV
2.423 nsec,268.2 mV
2.423 nsec,268.3 mV
2.423 nsec,268.4 mV
2.423 nsec,268.5 mV
2.423 nsec,268.6 mV
2.423 nsec,268.7 mV
2.423 nsec,268.9 mV
2.424 nsec,269.0 mV
2.424 nsec,269.1 mV
2.424 nsec,269.2 mV
2.424 nsec,269.3 mV
2.424 nsec,269.3 mV
2.424 nsec,269.4 mV
2.424 nsec,269.4 mV
2.424 nsec,269.5 mV
2.424 nsec,269.5 mV
2.424 nsec,269.5 mV
2.425 nsec,269.5 mV
2.425 nsec,269.4 mV
2.425 nsec,269.4 mV
2.425 nsec,269.3 mV
2.425 nsec,269.2 mV
2.425 nsec,269.2 mV
2.425 nsec,269.1 mV
2.425 nsec,269.0 mV
2.425 nsec,268.9 mV
2.425 nsec,268.8 mV
2.426 nsec,268.7 mV
2.426 nsec,268.6 mV
2.426 nsec,268.6 mV
2.426 nsec,268.5 mV
2.426 nsec,268.4 mV
2.426 nsec,268.4 mV
2.426 nsec,268.3 mV
2.426 nsec,268.3 mV
2.426 nsec,268.3 mV
2.426 nsec,268.3 mV
2.427 nsec,268.3 mV
2.427 nsec,268.3 mV
2.427 nsec,268.3 mV
2.427 nsec,268.3 mV
2.427 nsec,268.4 mV
2.427 nsec,268.4 mV
2.427 nsec,268.5 mV
2.427 nsec,268.5 mV
2.427 nsec,268.6 mV
2.427 nsec,268.6 mV
2.428 nsec,268.7 mV
2.428 nsec,268.8 mV
2.428 nsec,268.9 mV
2.428 nsec,268.9 mV
2.428 nsec,269.0 mV
2.428 nsec,269.1 mV
2.428 nsec,269.1 mV
2.428 nsec,269.2 mV
2.428 nsec,269.2 mV
2.428 nsec,269.3 mV
2.429 nsec,269.3 mV
2.429 nsec,269.4 mV
2.429 nsec,269.4 mV
2.429 nsec,269.4 mV
2.429 nsec,269.4 mV
2.429 nsec,269.3 mV
2.429 nsec,269.3 mV
2.429 nsec,269.3 mV
2.429 nsec,269.2 mV
2.429 nsec,269.1 mV
2.430 nsec,269.1 mV
2.430 nsec,269.0 mV
2.430 nsec,268.9 mV
2.430 nsec,268.8 mV
2.430 nsec,268.7 mV
2.430 nsec,268.6 mV
2.430 nsec,268.5 mV
2.430 nsec,268.4 mV
2.430 nsec,268.3 mV
2.430 nsec,268.3 mV
2.431 nsec,268.2 mV
2.431 nsec,268.1 mV
2.431 nsec,268.1 mV
2.431 nsec,268.1 mV
2.431 nsec,268.1 mV
2.431 nsec,268.1 mV
2.431 nsec,268.1 mV
2.431 nsec,268.2 mV
2.431 nsec,268.3 mV
2.431 nsec,268.3 mV
2.432 nsec,268.4 mV
2.432 nsec,268.5 mV
2.432 nsec,268.7 mV
2.432 nsec,268.8 mV
2.432 nsec,268.9 mV
2.432 nsec,269.0 mV
2.432 nsec,269.1 mV
2.432 nsec,269.3 mV
2.432 nsec,269.4 mV
2.432 nsec,269.5 mV
2.433 nsec,269.5 mV
2.433 nsec,269.6 mV
2.433 nsec,269.6 mV
2.433 nsec,269.6 mV
2.433 nsec,269.6 mV
2.433 nsec,269.6 mV
2.433 nsec,269.6 mV
2.433 nsec,269.5 mV
2.433 nsec,269.4 mV
2.433 nsec,269.3 mV
2.434 nsec,269.2 mV
2.434 nsec,269.0 mV
2.434 nsec,268.9 mV
2.434 nsec,268.8 mV
2.434 nsec,268.6 mV
2.434 nsec,268.5 mV
2.434 nsec,268.4 mV
2.434 nsec,268.2 mV
2.434 nsec,268.1 mV
2.434 nsec,268.0 mV
2.435 nsec,268.0 mV
2.435 nsec,267.9 mV
2.435 nsec,267.9 mV
2.435 nsec,267.9 mV
2.435 nsec,267.9 mV
2.435 nsec,268.0 mV
2.435 nsec,268.0 mV
2.435 nsec,268.1 mV
2.435 nsec,268.2 mV
2.435 nsec,268.4 mV
2.436 nsec,268.5 mV
2.436 nsec,268.6 mV
2.436 nsec,268.8 mV
2.436 nsec,268.9 mV
2.436 nsec,269.1 mV
2.436 nsec,269.2 mV
2.436 nsec,269.3 mV
2.436 nsec,269.4 mV
2.436 nsec,269.5 mV
2.436 nsec,269.6 mV
2.437 nsec,269.6 mV
2.437 nsec,269.7 mV
2.437 nsec,269.7 mV
2.437 nsec,269.7 mV
2.437 nsec,269.6 mV
2.437 nsec,269.5 mV
2.437 nsec,269.5 mV
2.437 nsec,269.4 mV
2.437 nsec,269.3 mV
2.437 nsec,269.1 mV
2.438 nsec,269.0 mV
2.438 nsec,268.9 mV
2.438 nsec,268.7 mV
2.438 nsec,268.6 mV
2.438 nsec,268.5 mV
2.438 nsec,268.4 mV
2.438 nsec,268.3 mV
2.438 nsec,268.2 mV
2.438 nsec,268.1 mV
2.438 nsec,268.1 mV
2.439 nsec,268.0 mV
2.439 nsec,268.0 mV
2.439 nsec,268.0 mV
2.439 nsec,268.1 mV
2.439 nsec,268.1 mV
2.439 nsec,268.2 mV
2.439 nsec,268.3 mV
2.439 nsec,268.3 mV
2.439 nsec,268.4 mV
2.439 nsec,268.5 mV
2.440 nsec,268.7 mV
2.440 nsec,268.8 mV
2.440 nsec,268.9 mV
2.440 nsec,269.0 mV
2.440 nsec,269.1 mV
2.440 nsec,269.1 mV
2.440 nsec,269.2 mV
2.440 nsec,269.3 mV
2.440 nsec,269.3 mV
2.440 nsec,269.4 mV
2.441 nsec,269.4 mV
2.441 nsec,269.4 mV
2.441 nsec,269.4 mV
2.441 nsec,269.4 mV
2.441 nsec,269.4 mV
2.441 nsec,269.3 mV
2.441 nsec,269.3 mV
2.441 nsec,269.2 mV
2.441 nsec,269.1 mV
2.441 nsec,269.1 mV
2.442 nsec,269.0 mV
2.442 nsec,268.9 mV
2.442 nsec,268.8 mV
2.442 nsec,268.8 mV
2.442 nsec,268.7 mV
2.442 nsec,268.6 mV
2.442 nsec,268.5 mV
2.442 nsec,268.5 mV
2.442 nsec,268.4 mV
2.442 nsec,268.4 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.3 mV
2.443 nsec,268.4 mV
2.443 nsec,268.4 mV
2.444 nsec,268.5 mV
2.444 nsec,268.5 mV
2.444 nsec,268.6 mV
2.444 nsec,268.7 mV
2.444 nsec,268.7 mV
2.444 nsec,268.8 mV
2.444 nsec,268.9 mV
2.444 nsec,269.0 mV
2.444 nsec,269.1 mV
2.444 nsec,269.1 mV
2.445 nsec,269.2 mV
2.445 nsec,269.3 mV
2.445 nsec,269.3 mV
2.445 nsec,269.4 mV
2.445 nsec,269.4 mV
2.445 nsec,269.4 mV
2.445 nsec,269.4 mV
2.445 nsec,269.4 mV
2.445 nsec,269.4 mV
2.445 nsec,269.3 mV
2.446 nsec,269.3 mV
2.446 nsec,269.2 mV
2.446 nsec,269.2 mV
2.446 nsec,269.1 mV
2.446 nsec,269.0 mV
2.446 nsec,268.9 mV
2.446 nsec,268.8 mV
2.446 nsec,268.7 mV
2.446 nsec,268.6 mV
2.446 nsec,268.5 mV
2.447 nsec,268.4 mV
2.447 nsec,268.3 mV
2.447 nsec,268.2 mV
2.447 nsec,268.1 mV
2.447 nsec,268.1 mV
2.447 nsec,268.1 mV
2.447 nsec,268.0 mV
2.447 nsec,268.1 mV
2.447 nsec,268.1 mV
2.447 nsec,268.1 mV
2.448 nsec,268.2 mV
2.448 nsec,268.3 mV
2.448 nsec,268.4 mV
2.448 nsec,268.5 mV
2.448 nsec,268.6 mV
2.448 nsec,268.7 mV
2.448 nsec,268.8 mV
2.448 nsec,269.0 mV
2.448 nsec,269.1 mV
2.448 nsec,269.2 mV
2.449 nsec,269.3 mV
2.449 nsec,269.4 mV
2.449 nsec,269.5 mV
2.449 nsec,269.6 mV
2.449 nsec,269.6 mV
2.449 nsec,269.7 mV
2.449 nsec,269.7 mV
2.449 nsec,269.6 mV
2.449 nsec,269.6 mV
2.449 nsec,269.5 mV
2.450 nsec,269.4 mV
2.450 nsec,269.3 mV
2.450 nsec,269.2 mV
2.450 nsec,269.1 mV
2.450 nsec,268.9 mV
2.450 nsec,268.8 mV
2.450 nsec,268.7 mV
2.450 nsec,268.5 mV
2.450 nsec,268.4 mV
2.450 nsec,268.3 mV
2.451 nsec,268.2 mV
2.451 nsec,268.1 mV
2.451 nsec,268.0 mV
2.451 nsec,267.9 mV
2.451 nsec,267.9 mV
2.451 nsec,267.9 mV
2.451 nsec,267.9 mV
2.451 nsec,268.0 mV
2.451 nsec,268.0 mV
2.451 nsec,268.1 mV
2.452 nsec,268.2 mV
2.452 nsec,268.3 mV
2.452 nsec,268.5 mV
2.452 nsec,268.6 mV
2.452 nsec,268.8 mV
2.452 nsec,268.9 mV
2.452 nsec,269.0 mV
2.452 nsec,269.2 mV
2.452 nsec,269.3 mV
2.452 nsec,269.4 mV
2.453 nsec,269.5 mV
2.453 nsec,269.6 mV
2.453 nsec,269.6 mV
2.453 nsec,269.6 mV
2.453 nsec,269.6 mV
2.453 nsec,269.6 mV
2.453 nsec,269.6 mV
2.453 nsec,269.5 mV
2.453 nsec,269.4 mV
2.453 nsec,269.4 mV
2.454 nsec,269.3 mV
2.454 nsec,269.1 mV
2.454 nsec,269.0 mV
2.454 nsec,268.9 mV
2.454 nsec,268.8 mV
2.454 nsec,268.6 mV
2.454 nsec,268.5 mV
2.454 nsec,268.4 mV
2.454 nsec,268.3 mV
2.454 nsec,268.2 mV
2.455 nsec,268.2 mV
2.455 nsec,268.1 mV
2.455 nsec,268.1 mV
2.455 nsec,268.1 mV
2.455 nsec,268.1 mV
2.455 nsec,268.1 mV
2.455 nsec,268.2 mV
2.455 nsec,268.2 mV
2.455 nsec,268.3 mV
2.455 nsec,268.3 mV
2.456 nsec,268.4 mV
2.456 nsec,268.5 mV
2.456 nsec,268.6 mV
2.456 nsec,268.7 mV
2.456 nsec,268.8 mV
2.456 nsec,268.9 mV
2.456 nsec,269.0 mV
2.456 nsec,269.1 mV
2.456 nsec,269.2 mV
2.456 nsec,269.2 mV
2.457 nsec,269.3 mV
2.457 nsec,269.3 mV
2.457 nsec,269.4 mV
2.457 nsec,269.4 mV
2.457 nsec,269.4 mV
2.457 nsec,269.4 mV
2.457 nsec,269.3 mV
2.457 nsec,269.3 mV
2.457 nsec,269.3 mV
2.457 nsec,269.2 mV
2.458 nsec,269.2 mV
2.458 nsec,269.1 mV
2.458 nsec,269.0 mV
2.458 nsec,269.0 mV
2.458 nsec,268.9 mV
2.458 nsec,268.8 mV
2.458 nsec,268.7 mV
2.458 nsec,268.7 mV
2.458 nsec,268.6 mV
2.458 nsec,268.5 mV
2.459 nsec,268.5 mV
2.459 nsec,268.4 mV
2.459 nsec,268.4 mV
2.459 nsec,268.3 mV
2.459 nsec,268.3 mV
2.459 nsec,268.3 mV
2.459 nsec,268.3 mV
2.459 nsec,268.3 mV
2.459 nsec,268.3 mV
2.459 nsec,268.3 mV
2.460 nsec,268.3 mV
2.460 nsec,268.4 mV
2.460 nsec,268.4 mV
2.460 nsec,268.5 mV
2.460 nsec,268.6 mV
2.460 nsec,268.6 mV
2.460 nsec,268.7 mV
2.460 nsec,268.8 mV
2.460 nsec,268.9 mV
2.460 nsec,269.0 mV
2.461 nsec,269.0 mV
2.461 nsec,269.1 mV
2.461 nsec,269.2 mV
2.461 nsec,269.3 mV
2.461 nsec,269.3 mV
2.461 nsec,269.4 mV
2.461 nsec,269.4 mV
2.461 nsec,269.4 mV
2.461 nsec,269.4 mV
2.461 nsec,269.4 mV
2.462 nsec,269.4 mV
2.462 nsec,269.4 mV
2.462 nsec,269.3 mV
2.462 nsec,269.3 mV
2.462 nsec,269.2 mV
2.462 nsec,269.1 mV
2.462 nsec,269.0 mV
2.462 nsec,268.9 mV
2.462 nsec,268.8 mV
2.462 nsec,268.7 mV
2.463 nsec,268.6 mV
2.463 nsec,268.5 mV
2.463 nsec,268.4 mV
2.463 nsec,268.3 mV
2.463 nsec,268.2 mV
2.463 nsec,268.1 mV
2.463 nsec,268.1 mV
2.463 nsec,268.0 mV
2.463 nsec,268.0 mV
2.463 nsec,268.0 mV
2.464 nsec,268.1 mV
2.464 nsec,268.1 mV
2.464 nsec,268.2 mV
2.464 nsec,268.3 mV
2.464 nsec,268.4 mV
2.464 nsec,268.5 mV
2.464 nsec,268.6 mV
2.464 nsec,268.7 mV
2.464 nsec,268.9 mV
2.464 nsec,269.0 mV
2.465 nsec,269.1 mV
2.465 nsec,269.3 mV
2.465 nsec,269.4 mV
2.465 nsec,269.5 mV
2.465 nsec,269.5 mV
2.465 nsec,269.6 mV
2.465 nsec,269.6 mV
2.465 nsec,269.7 mV
2.465 nsec,269.7 mV
2.465 nsec,269.6 mV
2.466 nsec,269.6 mV
2.466 nsec,269.5 mV
2.466 nsec,269.4 mV
2.466 nsec,269.3 mV
2.466 nsec,269.2 mV
2.466 nsec,269.0 mV
2.466 nsec,268.9 mV
2.466 nsec,268.8 mV
2.466 nsec,268.6 mV
2.466 nsec,268.5 mV
2.467 nsec,268.4 mV
2.467 nsec,268.2 mV
2.467 nsec,268.1 mV
2.467 nsec,268.0 mV
2.467 nsec,268.0 mV
2.467 nsec,267.9 mV
2.467 nsec,267.9 mV
2.467 nsec,267.9 mV
2.467 nsec,268.0 mV
2.467 nsec,268.0 mV
2.468 nsec,268.1 mV
2.468 nsec,268.2 mV
2.468 nsec,268.3 mV
2.468 nsec,268.4 mV
2.468 nsec,268.5 mV
2.468 nsec,268.7 mV
2.468 nsec,268.8 mV
2.468 nsec,268.9 mV
2.468 nsec,269.1 mV
2.468 nsec,269.2 mV
2.469 nsec,269.3 mV
2.469 nsec,269.4 mV
2.469 nsec,269.5 mV
2.469 nsec,269.6 mV
2.469 nsec,269.6 mV
2.469 nsec,269.6 mV
2.469 nsec,269.6 mV
2.469 nsec,269.6 mV
2.469 nsec,269.5 mV
2.469 nsec,269.5 mV
2.470 nsec,269.4 mV
2.470 nsec,269.3 mV
2.470 nsec,269.2 mV
2.470 nsec,269.1 mV
2.470 nsec,269.0 mV
2.470 nsec,268.8 mV
2.470 nsec,268.7 mV
2.470 nsec,268.6 mV
2.470 nsec,268.5 mV
2.470 nsec,268.4 mV
2.471 nsec,268.3 mV
2.471 nsec,268.2 mV
2.471 nsec,268.2 mV
2.471 nsec,268.1 mV
2.471 nsec,268.1 mV
2.471 nsec,268.1 mV
2.471 nsec,268.1 mV
2.471 nsec,268.2 mV
2.471 nsec,268.2 mV
2.471 nsec,268.2 mV
2.472 nsec,268.3 mV
2.472 nsec,268.4 mV
2.472 nsec,268.5 mV
2.472 nsec,268.6 mV
2.472 nsec,268.7 mV
2.472 nsec,268.8 mV
2.472 nsec,268.8 mV
2.472 nsec,268.9 mV
2.472 nsec,269.0 mV
2.472 nsec,269.1 mV
2.473 nsec,269.2 mV
2.473 nsec,269.2 mV
2.473 nsec,269.3 mV
2.473 nsec,269.3 mV
2.473 nsec,269.3 mV
2.473 nsec,269.3 mV
2.473 nsec,269.4 mV
2.473 nsec,269.3 mV
2.473 nsec,269.3 mV
2.473 nsec,269.3 mV
2.474 nsec,269.2 mV
2.474 nsec,269.2 mV
2.474 nsec,269.1 mV
2.474 nsec,269.1 mV
2.474 nsec,269.0 mV
2.474 nsec,268.9 mV
2.474 nsec,268.9 mV
2.474 nsec,268.8 mV
2.474 nsec,268.7 mV
2.474 nsec,268.6 mV
2.475 nsec,268.6 mV
2.475 nsec,268.5 mV
2.475 nsec,268.5 mV
2.475 nsec,268.4 mV
2.475 nsec,268.4 mV
2.475 nsec,268.3 mV
2.475 nsec,268.3 mV
2.475 nsec,268.3 mV
2.475 nsec,268.3 mV
2.475 nsec,268.3 mV
2.476 nsec,268.3 mV
2.476 nsec,268.3 mV
2.476 nsec,268.4 mV
2.476 nsec,268.4 mV
2.476 nsec,268.5 mV
2.476 nsec,268.5 mV
2.476 nsec,268.6 mV
2.476 nsec,268.7 mV
2.476 nsec,268.7 mV
2.476 nsec,268.8 mV
2.477 nsec,268.9 mV
2.477 nsec,269.0 mV
2.477 nsec,269.1 mV
2.477 nsec,269.2 mV
2.477 nsec,269.2 mV
2.477 nsec,269.3 mV
2.477 nsec,269.3 mV
2.477 nsec,269.4 mV
2.477 nsec,269.4 mV
2.477 nsec,269.4 mV
2.478 nsec,269.4 mV
2.478 nsec,269.4 mV
2.478 nsec,269.4 mV
2.478 nsec,269.3 mV
2.478 nsec,269.3 mV
2.478 nsec,269.2 mV
2.478 nsec,269.1 mV
2.478 nsec,269.0 mV
2.478 nsec,268.9 mV
2.478 nsec,268.8 mV
2.479 nsec,268.7 mV
2.479 nsec,268.6 mV
2.479 nsec,268.5 mV
2.479 nsec,268.4 mV
2.479 nsec,268.3 mV
2.479 nsec,268.2 mV
2.479 nsec,268.1 mV
2.479 nsec,268.1 mV
2.479 nsec,268.1 mV
2.479 nsec,268.0 mV
2.480 nsec,268.0 mV
2.480 nsec,268.1 mV
2.480 nsec,268.1 mV
2.480 nsec,268.2 mV
2.480 nsec,268.2 mV
2.480 nsec,268.3 mV
2.480 nsec,268.5 mV
2.480 nsec,268.6 mV
2.480 nsec,268.7 mV
2.480 nsec,268.8 mV
2.481 nsec,269.0 mV
2.481 nsec,269.1 mV
2.481 nsec,269.2 mV
2.481 nsec,269.3 mV
2.481 nsec,269.4 mV
2.481 nsec,269.5 mV
2.481 nsec,269.6 mV
2.481 nsec,269.6 mV
2.481 nsec,269.6 mV
2.481 nsec,269.6 mV
2.482 nsec,269.6 mV
2.482 nsec,269.6 mV
2.482 nsec,269.5 mV
2.482 nsec,269.4 mV
2.482 nsec,269.3 mV
2.482 nsec,269.2 mV
2.482 nsec,269.1 mV
2.482 nsec,268.9 mV
2.482 nsec,268.8 mV
2.482 nsec,268.7 mV
2.483 nsec,268.5 mV
2.483 nsec,268.4 mV
2.483 nsec,268.3 mV
2.483 nsec,268.2 mV
2.483 nsec,268.1 mV
2.483 nsec,268.0 mV
2.483 nsec,268.0 mV
2.483 nsec,267.9 mV
2.483 nsec,267.9 mV
2.483 nsec,268.0 mV
2.484 nsec,268.0 mV
2.484 nsec,268.1 mV
2.484 nsec,268.2 mV
2.484 nsec,268.3 mV
2.484 nsec,268.4 mV
2.484 nsec,268.5 mV
2.484 nsec,268.6 mV
2.484 nsec,268.8 mV
2.484 nsec,268.9 mV
2.484 nsec,269.1 mV
2.485 nsec,269.2 mV
2.485 nsec,269.3 mV
2.485 nsec,269.4 mV
2.485 nsec,269.5 mV
2.485 nsec,269.5 mV
2.485 nsec,269.6 mV
2.485 nsec,269.6 mV
2.485 nsec,269.6 mV
2.485 nsec,269.6 mV
2.485 nsec,269.5 mV
2.486 nsec,269.5 mV
2.486 nsec,269.4 mV
2.486 nsec,269.3 mV
2.486 nsec,269.2 mV
2.486 nsec,269.1 mV
2.486 nsec,269.0 mV
2.486 nsec,268.9 mV
2.486 nsec,268.7 mV
2.486 nsec,268.6 mV
2.486 nsec,268.5 mV
2.487 nsec,268.4 mV
2.487 nsec,268.3 mV
2.487 nsec,268.3 mV
2.487 nsec,268.2 mV
2.487 nsec,268.2 mV
2.487 nsec,268.1 mV
2.487 nsec,268.1 mV
2.487 nsec,268.1 mV
2.487 nsec,268.2 mV
2.487 nsec,268.2 mV
2.488 nsec,268.3 mV
2.488 nsec,268.3 mV
2.488 nsec,268.4 mV
2.488 nsec,268.5 mV
2.488 nsec,268.6 mV
2.488 nsec,268.7 mV
2.488 nsec,268.8 mV
2.488 nsec,268.9 mV
2.488 nsec,268.9 mV
2.488 nsec,269.0 mV
2.489 nsec,269.1 mV
2.489 nsec,269.2 mV
2.489 nsec,269.2 mV
2.489 nsec,269.3 mV
2.489 nsec,269.3 mV
2.489 nsec,269.3 mV
2.489 nsec,269.3 mV
2.489 nsec,269.3 mV
2.489 nsec,269.3 mV
2.489 nsec,269.3 mV
2.490 nsec,269.3 mV
2.490 nsec,269.2 mV
2.490 nsec,269.2 mV
2.490 nsec,269.1 mV
2.490 nsec,269.1 mV
2.490 nsec,269.0 mV
2.490 nsec,268.9 mV
2.490 nsec,268.9 mV
2.490 nsec,268.8 mV
2.490 nsec,268.7 mV
2.491 nsec,268.6 mV
2.491 nsec,268.6 mV
2.491 nsec,268.5 mV
2.491 nsec,268.5 mV
2.491 nsec,268.4 mV
2.491 nsec,268.4 mV
2.491 nsec,268.3 mV
2.491 nsec,268.3 mV
2.491 nsec,268.3 mV
2.491 nsec,268.3 mV
2.492 nsec,268.3 mV
2.492 nsec,268.3 mV
2.492 nsec,268.3 mV
2.492 nsec,268.4 mV
2.492 nsec,268.4 mV
2.492 nsec,268.5 mV
2.492 nsec,268.5 mV
2.492 nsec,268.6 mV
2.492 nsec,268.7 mV
2.492 nsec,268.8 mV
2.493 nsec,268.8 mV
2.493 nsec,268.9 mV
2.493 nsec,269.0 mV
2.493 nsec,269.1 mV
2.493 nsec,269.2 mV
2.493 nsec,269.2 mV
2.493 nsec,269.3 mV
2.493 nsec,269.3 mV
2.493 nsec,269.4 mV
2.493 nsec,269.4 mV
2.494 nsec,269.4 mV
2.494 nsec,269.4 mV
2.494 nsec,269.4 mV
2.494 nsec,269.4 mV
2.494 nsec,269.3 mV
2.494 nsec,269.3 mV
2.494 nsec,269.2 mV
2.494 nsec,269.1 mV
2.494 nsec,269.0 mV
2.494 nsec,268.9 mV
2.495 nsec,268.8 mV
2.495 nsec,268.7 mV
2.495 nsec,268.6 mV
2.495 nsec,268.5 mV
2.495 nsec,268.4 mV
2.495 nsec,268.3 mV
2.495 nsec,268.2 mV
2.495 nsec,268.1 mV
2.495 nsec,268.1 mV
2.495 nsec,268.1 mV
2.496 nsec,268.1 mV
2.496 nsec,268.1 mV
2.496 nsec,268.1 mV
2.496 nsec,268.1 mV
2.496 nsec,268.2 mV
2.496 nsec,268.3 mV
2.496 nsec,268.4 mV
2.496 nsec,268.5 mV
2.496 nsec,268.6 mV
2.496 nsec,268.7 mV
2.497 nsec,268.9 mV
2.497 nsec,269.0 mV
2.497 nsec,269.1 mV
2.497 nsec,269.2 mV
2.497 nsec,269.3 mV
2.497 nsec,269.4 mV
2.497 nsec,269.5 mV
2.497 nsec,269.6 mV
2.497 nsec,269.6 mV
2.497 nsec,269.6 mV
2.498 nsec,269.6 mV
2.498 nsec,269.6 mV
2.498 nsec,269.5 mV
2.498 nsec,269.5 mV
2.498 nsec,269.4 mV
2.498 nsec,269.3 mV
2.498 nsec,269.2 mV
2.498 nsec,269.0 mV
2.498 nsec,268.9 mV
2.498 nsec,268.7 mV
2.499 nsec,268.6 mV
2.499 nsec,268.5 mV
2.499 nsec,268.3 mV
2.499 nsec,268.2 mV
2.499 nsec,268.1 mV
2.499 nsec,268.1 mV
2.499 nsec,268.0 mV
2.499 nsec,268.0 mV
2.499 nsec,267.9 mV
2.499 nsec,268.0 mV
2.500 nsec,268.0 mV
2.500 nsec,268.0 mV
2.500 nsec,268.1 mV
2.500 nsec,268.2 mV
2.500 nsec,268.3 mV
2.500 nsec,268.4 mV
