"time
References : ['TL_in']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","TL_in
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
2.251 nsec,283.5 mV
2.251 nsec,283.7 mV
2.251 nsec,283.8 mV
2.251 nsec,284.0 mV
2.251 nsec,284.2 mV
2.251 nsec,284.4 mV
2.251 nsec,284.5 mV
2.251 nsec,284.6 mV
2.251 nsec,284.7 mV
2.251 nsec,284.8 mV
2.252 nsec,284.9 mV
2.252 nsec,284.9 mV
2.252 nsec,284.9 mV
2.252 nsec,284.9 mV
2.252 nsec,284.9 mV
2.252 nsec,284.9 mV
2.252 nsec,284.8 mV
2.252 nsec,284.7 mV
2.252 nsec,284.6 mV
2.252 nsec,284.5 mV
2.253 nsec,284.5 mV
2.253 nsec,284.4 mV
2.253 nsec,284.3 mV
2.253 nsec,284.2 mV
2.253 nsec,284.2 mV
2.253 nsec,284.1 mV
2.253 nsec,284.1 mV
2.253 nsec,284.1 mV
2.253 nsec,284.1 mV
2.253 nsec,284.1 mV
2.254 nsec,284.2 mV
2.254 nsec,284.2 mV
2.254 nsec,284.3 mV
2.254 nsec,284.4 mV
2.254 nsec,284.5 mV
2.254 nsec,284.6 mV
2.254 nsec,284.7 mV
2.254 nsec,284.8 mV
2.254 nsec,284.8 mV
2.254 nsec,284.9 mV
2.255 nsec,285.0 mV
2.255 nsec,285.0 mV
2.255 nsec,285.0 mV
2.255 nsec,285.0 mV
2.255 nsec,285.0 mV
2.255 nsec,284.9 mV
2.255 nsec,284.9 mV
2.255 nsec,284.8 mV
2.255 nsec,284.6 mV
2.255 nsec,284.5 mV
2.256 nsec,284.3 mV
2.256 nsec,284.2 mV
2.256 nsec,284.0 mV
2.256 nsec,283.8 mV
2.256 nsec,283.6 mV
2.256 nsec,283.4 mV
2.256 nsec,283.3 mV
2.256 nsec,283.1 mV
2.256 nsec,283.0 mV
2.256 nsec,282.8 mV
2.257 nsec,282.7 mV
2.257 nsec,282.7 mV
2.257 nsec,282.6 mV
2.257 nsec,282.6 mV
2.257 nsec,282.6 mV
2.257 nsec,282.6 mV
2.257 nsec,282.7 mV
2.257 nsec,282.8 mV
2.257 nsec,282.9 mV
2.257 nsec,283.0 mV
2.258 nsec,283.2 mV
2.258 nsec,283.3 mV
2.258 nsec,283.5 mV
2.258 nsec,283.6 mV
2.258 nsec,283.8 mV
2.258 nsec,284.0 mV
2.258 nsec,284.1 mV
2.258 nsec,284.2 mV
2.258 nsec,284.4 mV
2.258 nsec,284.4 mV
2.259 nsec,284.5 mV
2.259 nsec,284.6 mV
2.259 nsec,284.6 mV
2.259 nsec,284.6 mV
2.259 nsec,284.6 mV
2.259 nsec,284.6 mV
2.259 nsec,284.5 mV
2.259 nsec,284.5 mV
2.259 nsec,284.4 mV
2.259 nsec,284.4 mV
2.260 nsec,284.3 mV
2.260 nsec,284.2 mV
2.260 nsec,284.1 mV
2.260 nsec,284.1 mV
2.260 nsec,284.0 mV
2.260 nsec,284.0 mV
2.260 nsec,284.0 mV
2.260 nsec,284.0 mV
2.260 nsec,284.0 mV
2.260 nsec,284.0 mV
2.261 nsec,284.1 mV
2.261 nsec,284.2 mV
2.261 nsec,284.3 mV
2.261 nsec,284.4 mV
2.261 nsec,284.5 mV
2.261 nsec,284.6 mV
2.261 nsec,284.7 mV
2.261 nsec,284.8 mV
2.261 nsec,284.9 mV
2.261 nsec,285.0 mV
2.262 nsec,285.1 mV
2.262 nsec,285.2 mV
2.262 nsec,285.2 mV
2.262 nsec,285.3 mV
2.262 nsec,285.3 mV
2.262 nsec,285.2 mV
2.262 nsec,285.2 mV
2.262 nsec,285.1 mV
2.262 nsec,285.0 mV
2.262 nsec,284.9 mV
2.263 nsec,284.7 mV
2.263 nsec,284.6 mV
2.263 nsec,284.4 mV
2.263 nsec,284.2 mV
2.263 nsec,284.0 mV
2.263 nsec,283.8 mV
2.263 nsec,283.6 mV
2.263 nsec,283.5 mV
2.263 nsec,283.3 mV
2.263 nsec,283.1 mV
2.264 nsec,283.0 mV
2.264 nsec,282.9 mV
2.264 nsec,282.8 mV
2.264 nsec,282.7 mV
2.264 nsec,282.7 mV
2.264 nsec,282.7 mV
2.264 nsec,282.7 mV
2.264 nsec,282.8 mV
2.264 nsec,282.8 mV
2.264 nsec,282.9 mV
2.265 nsec,283.0 mV
2.265 nsec,283.2 mV
2.265 nsec,283.3 mV
2.265 nsec,283.4 mV
2.265 nsec,283.6 mV
2.265 nsec,283.7 mV
2.265 nsec,283.8 mV
2.265 nsec,284.0 mV
2.265 nsec,284.1 mV
2.265 nsec,284.2 mV
2.266 nsec,284.3 mV
2.266 nsec,284.3 mV
2.266 nsec,284.4 mV
2.266 nsec,284.4 mV
2.266 nsec,284.4 mV
2.266 nsec,284.4 mV
2.266 nsec,284.3 mV
2.266 nsec,284.3 mV
2.266 nsec,284.2 mV
2.266 nsec,284.2 mV
2.267 nsec,284.1 mV
2.267 nsec,284.0 mV
2.267 nsec,284.0 mV
2.267 nsec,283.9 mV
2.267 nsec,283.9 mV
2.267 nsec,283.8 mV
2.267 nsec,283.8 mV
2.267 nsec,283.8 mV
2.267 nsec,283.8 mV
2.267 nsec,283.9 mV
2.268 nsec,283.9 mV
2.268 nsec,284.0 mV
2.268 nsec,284.1 mV
2.268 nsec,284.2 mV
2.268 nsec,284.3 mV
2.268 nsec,284.5 mV
2.268 nsec,284.6 mV
2.268 nsec,284.7 mV
2.268 nsec,284.9 mV
2.268 nsec,285.0 mV
2.269 nsec,285.1 mV
2.269 nsec,285.2 mV
2.269 nsec,285.3 mV
2.269 nsec,285.3 mV
2.269 nsec,285.4 mV
2.269 nsec,285.4 mV
2.269 nsec,285.4 mV
2.269 nsec,285.3 mV
2.269 nsec,285.3 mV
2.269 nsec,285.2 mV
2.270 nsec,285.0 mV
2.270 nsec,284.9 mV
2.270 nsec,284.7 mV
2.270 nsec,284.6 mV
2.270 nsec,284.4 mV
2.270 nsec,284.2 mV
2.270 nsec,284.0 mV
2.270 nsec,283.8 mV
2.270 nsec,283.6 mV
2.270 nsec,283.4 mV
2.271 nsec,283.3 mV
2.271 nsec,283.2 mV
2.271 nsec,283.0 mV
2.271 nsec,282.9 mV
2.271 nsec,282.9 mV
2.271 nsec,282.8 mV
2.271 nsec,282.8 mV
2.271 nsec,282.8 mV
2.271 nsec,282.9 mV
2.271 nsec,282.9 mV
2.272 nsec,283.0 mV
2.272 nsec,283.1 mV
2.272 nsec,283.2 mV
2.272 nsec,283.3 mV
2.272 nsec,283.5 mV
2.272 nsec,283.6 mV
2.272 nsec,283.7 mV
2.272 nsec,283.8 mV
2.272 nsec,283.9 mV
2.272 nsec,284.0 mV
2.273 nsec,284.1 mV
2.273 nsec,284.2 mV
2.273 nsec,284.2 mV
2.273 nsec,284.2 mV
2.273 nsec,284.2 mV
2.273 nsec,284.2 mV
2.273 nsec,284.2 mV
2.273 nsec,284.2 mV
2.273 nsec,284.1 mV
2.273 nsec,284.0 mV
2.274 nsec,284.0 mV
2.274 nsec,283.9 mV
2.274 nsec,283.8 mV
2.274 nsec,283.8 mV
2.274 nsec,283.7 mV
2.274 nsec,283.7 mV
2.274 nsec,283.7 mV
2.274 nsec,283.7 mV
2.274 nsec,283.7 mV
2.274 nsec,283.7 mV
2.275 nsec,283.8 mV
2.275 nsec,283.8 mV
2.275 nsec,283.9 mV
2.275 nsec,284.0 mV
2.275 nsec,284.2 mV
2.275 nsec,284.3 mV
2.275 nsec,284.4 mV
2.275 nsec,284.6 mV
2.275 nsec,284.7 mV
2.275 nsec,284.9 mV
2.276 nsec,285.0 mV
2.276 nsec,285.1 mV
2.276 nsec,285.3 mV
2.276 nsec,285.3 mV
2.276 nsec,285.4 mV
2.276 nsec,285.4 mV
2.276 nsec,285.5 mV
2.276 nsec,285.4 mV
2.276 nsec,285.4 mV
2.276 nsec,285.3 mV
2.277 nsec,285.2 mV
2.277 nsec,285.1 mV
2.277 nsec,285.0 mV
2.277 nsec,284.8 mV
2.277 nsec,284.6 mV
2.277 nsec,284.5 mV
2.277 nsec,284.3 mV
2.277 nsec,284.1 mV
2.277 nsec,283.9 mV
2.277 nsec,283.7 mV
2.278 nsec,283.5 mV
2.278 nsec,283.4 mV
2.278 nsec,283.3 mV
2.278 nsec,283.1 mV
2.278 nsec,283.1 mV
2.278 nsec,283.0 mV
2.278 nsec,282.9 mV
2.278 nsec,282.9 mV
2.278 nsec,282.9 mV
2.278 nsec,283.0 mV
2.279 nsec,283.0 mV
2.279 nsec,283.1 mV
2.279 nsec,283.2 mV
2.279 nsec,283.3 mV
2.279 nsec,283.4 mV
2.279 nsec,283.5 mV
2.279 nsec,283.6 mV
2.279 nsec,283.7 mV
2.279 nsec,283.8 mV
2.279 nsec,283.9 mV
2.280 nsec,284.0 mV
2.280 nsec,284.1 mV
2.280 nsec,284.1 mV
2.280 nsec,284.1 mV
2.280 nsec,284.2 mV
2.280 nsec,284.2 mV
2.280 nsec,284.1 mV
2.280 nsec,284.1 mV
2.280 nsec,284.0 mV
2.280 nsec,284.0 mV
2.281 nsec,283.9 mV
2.281 nsec,283.8 mV
2.281 nsec,283.8 mV
2.281 nsec,283.7 mV
2.281 nsec,283.7 mV
2.281 nsec,283.6 mV
2.281 nsec,283.6 mV
2.281 nsec,283.6 mV
2.281 nsec,283.6 mV
2.281 nsec,283.6 mV
2.282 nsec,283.6 mV
2.282 nsec,283.7 mV
2.282 nsec,283.8 mV
2.282 nsec,283.9 mV
2.282 nsec,284.0 mV
2.282 nsec,284.1 mV
2.282 nsec,284.3 mV
2.282 nsec,284.4 mV
2.282 nsec,284.6 mV
2.282 nsec,284.8 mV
2.283 nsec,284.9 mV
2.283 nsec,285.0 mV
2.283 nsec,285.2 mV
2.283 nsec,285.3 mV
2.283 nsec,285.4 mV
2.283 nsec,285.4 mV
2.283 nsec,285.5 mV
2.283 nsec,285.5 mV
2.283 nsec,285.5 mV
2.283 nsec,285.4 mV
2.284 nsec,285.3 mV
2.284 nsec,285.3 mV
2.284 nsec,285.1 mV
2.284 nsec,285.0 mV
2.284 nsec,284.8 mV
2.284 nsec,284.7 mV
2.284 nsec,284.5 mV
2.284 nsec,284.3 mV
2.284 nsec,284.1 mV
2.284 nsec,283.9 mV
2.285 nsec,283.7 mV
2.285 nsec,283.6 mV
2.285 nsec,283.4 mV
2.285 nsec,283.3 mV
2.285 nsec,283.2 mV
2.285 nsec,283.1 mV
2.285 nsec,283.1 mV
2.285 nsec,283.0 mV
2.285 nsec,283.0 mV
2.285 nsec,283.0 mV
2.286 nsec,283.1 mV
2.286 nsec,283.1 mV
2.286 nsec,283.2 mV
2.286 nsec,283.3 mV
2.286 nsec,283.4 mV
2.286 nsec,283.5 mV
2.286 nsec,283.6 mV
2.286 nsec,283.7 mV
2.286 nsec,283.8 mV
2.286 nsec,283.9 mV
2.287 nsec,284.0 mV
2.287 nsec,284.0 mV
2.287 nsec,284.1 mV
2.287 nsec,284.1 mV
2.287 nsec,284.1 mV
2.287 nsec,284.1 mV
2.287 nsec,284.1 mV
2.287 nsec,284.1 mV
2.287 nsec,284.0 mV
2.287 nsec,284.0 mV
2.288 nsec,283.9 mV
2.288 nsec,283.8 mV
2.288 nsec,283.8 mV
2.288 nsec,283.7 mV
2.288 nsec,283.6 mV
2.288 nsec,283.6 mV
2.288 nsec,283.5 mV
2.288 nsec,283.5 mV
2.288 nsec,283.5 mV
2.288 nsec,283.5 mV
2.289 nsec,283.6 mV
2.289 nsec,283.6 mV
2.289 nsec,283.7 mV
2.289 nsec,283.8 mV
2.289 nsec,283.9 mV
2.289 nsec,284.0 mV
2.289 nsec,284.2 mV
2.289 nsec,284.3 mV
2.289 nsec,284.5 mV
2.289 nsec,284.6 mV
2.290 nsec,284.8 mV
2.290 nsec,284.9 mV
2.290 nsec,285.1 mV
2.290 nsec,285.2 mV
2.290 nsec,285.3 mV
2.290 nsec,285.4 mV
2.290 nsec,285.4 mV
2.290 nsec,285.5 mV
2.290 nsec,285.5 mV
2.290 nsec,285.5 mV
2.291 nsec,285.4 mV
2.291 nsec,285.3 mV
2.291 nsec,285.2 mV
2.291 nsec,285.1 mV
2.291 nsec,284.9 mV
2.291 nsec,284.8 mV
2.291 nsec,284.6 mV
2.291 nsec,284.4 mV
2.291 nsec,284.2 mV
2.291 nsec,284.1 mV
2.292 nsec,283.9 mV
2.292 nsec,283.7 mV
2.292 nsec,283.6 mV
2.292 nsec,283.4 mV
2.292 nsec,283.3 mV
2.292 nsec,283.2 mV
2.292 nsec,283.1 mV
2.292 nsec,283.1 mV
2.292 nsec,283.0 mV
2.292 nsec,283.0 mV
2.293 nsec,283.1 mV
2.293 nsec,283.1 mV
2.293 nsec,283.2 mV
2.293 nsec,283.2 mV
2.293 nsec,283.3 mV
2.293 nsec,283.4 mV
2.293 nsec,283.5 mV
2.293 nsec,283.6 mV
2.293 nsec,283.7 mV
2.293 nsec,283.8 mV
2.294 nsec,283.9 mV
2.294 nsec,284.0 mV
2.294 nsec,284.0 mV
2.294 nsec,284.1 mV
2.294 nsec,284.1 mV
2.294 nsec,284.1 mV
2.294 nsec,284.1 mV
2.294 nsec,284.1 mV
2.294 nsec,284.0 mV
2.294 nsec,284.0 mV
2.295 nsec,283.9 mV
2.295 nsec,283.9 mV
2.295 nsec,283.8 mV
2.295 nsec,283.7 mV
2.295 nsec,283.7 mV
2.295 nsec,283.6 mV
2.295 nsec,283.6 mV
2.295 nsec,283.5 mV
2.295 nsec,283.5 mV
2.295 nsec,283.5 mV
2.296 nsec,283.5 mV
2.296 nsec,283.6 mV
2.296 nsec,283.6 mV
2.296 nsec,283.7 mV
2.296 nsec,283.8 mV
2.296 nsec,283.9 mV
2.296 nsec,284.1 mV
2.296 nsec,284.2 mV
2.296 nsec,284.4 mV
2.296 nsec,284.5 mV
2.297 nsec,284.7 mV
2.297 nsec,284.9 mV
2.297 nsec,285.0 mV
2.297 nsec,285.1 mV
2.297 nsec,285.2 mV
2.297 nsec,285.3 mV
2.297 nsec,285.4 mV
2.297 nsec,285.4 mV
2.297 nsec,285.5 mV
2.297 nsec,285.5 mV
2.298 nsec,285.4 mV
2.298 nsec,285.4 mV
2.298 nsec,285.3 mV
2.298 nsec,285.1 mV
2.298 nsec,285.0 mV
2.298 nsec,284.9 mV
2.298 nsec,284.7 mV
2.298 nsec,284.5 mV
2.298 nsec,284.3 mV
2.298 nsec,284.1 mV
2.299 nsec,284.0 mV
2.299 nsec,283.8 mV
2.299 nsec,283.6 mV
2.299 nsec,283.5 mV
2.299 nsec,283.3 mV
2.299 nsec,283.2 mV
2.299 nsec,283.1 mV
2.299 nsec,283.1 mV
2.299 nsec,283.0 mV
2.299 nsec,283.0 mV
2.300 nsec,283.0 mV
2.300 nsec,283.1 mV
2.300 nsec,283.1 mV
2.300 nsec,283.2 mV
2.300 nsec,283.3 mV
2.300 nsec,283.4 mV
2.300 nsec,283.5 mV
2.300 nsec,283.6 mV
2.300 nsec,283.7 mV
2.300 nsec,283.8 mV
2.301 nsec,283.9 mV
2.301 nsec,284.0 mV
2.301 nsec,284.0 mV
2.301 nsec,284.1 mV
2.301 nsec,284.1 mV
2.301 nsec,284.1 mV
2.301 nsec,284.1 mV
2.301 nsec,284.1 mV
2.301 nsec,284.1 mV
2.301 nsec,284.0 mV
2.302 nsec,284.0 mV
2.302 nsec,283.9 mV
2.302 nsec,283.9 mV
2.302 nsec,283.8 mV
2.302 nsec,283.7 mV
2.302 nsec,283.7 mV
2.302 nsec,283.6 mV
2.302 nsec,283.6 mV
2.302 nsec,283.6 mV
2.302 nsec,283.6 mV
2.303 nsec,283.6 mV
2.303 nsec,283.6 mV
2.303 nsec,283.7 mV
2.303 nsec,283.7 mV
2.303 nsec,283.8 mV
2.303 nsec,283.9 mV
2.303 nsec,284.1 mV
2.303 nsec,284.2 mV
2.303 nsec,284.3 mV
2.303 nsec,284.5 mV
2.304 nsec,284.6 mV
2.304 nsec,284.8 mV
2.304 nsec,284.9 mV
2.304 nsec,285.1 mV
2.304 nsec,285.2 mV
2.304 nsec,285.3 mV
2.304 nsec,285.4 mV
2.304 nsec,285.4 mV
2.304 nsec,285.4 mV
2.304 nsec,285.4 mV
2.305 nsec,285.4 mV
2.305 nsec,285.3 mV
2.305 nsec,285.3 mV
2.305 nsec,285.2 mV
2.305 nsec,285.0 mV
2.305 nsec,284.9 mV
2.305 nsec,284.7 mV
2.305 nsec,284.5 mV
2.305 nsec,284.4 mV
2.305 nsec,284.2 mV
2.306 nsec,284.0 mV
2.306 nsec,283.8 mV
2.306 nsec,283.6 mV
2.306 nsec,283.5 mV
2.306 nsec,283.3 mV
2.306 nsec,283.2 mV
2.306 nsec,283.1 mV
2.306 nsec,283.0 mV
2.306 nsec,283.0 mV
2.306 nsec,283.0 mV
2.307 nsec,283.0 mV
2.307 nsec,283.0 mV
2.307 nsec,283.1 mV
2.307 nsec,283.1 mV
2.307 nsec,283.2 mV
2.307 nsec,283.3 mV
2.307 nsec,283.4 mV
2.307 nsec,283.5 mV
2.307 nsec,283.6 mV
2.307 nsec,283.7 mV
2.308 nsec,283.8 mV
2.308 nsec,283.9 mV
2.308 nsec,284.0 mV
2.308 nsec,284.1 mV
2.308 nsec,284.1 mV
2.308 nsec,284.2 mV
2.308 nsec,284.2 mV
2.308 nsec,284.2 mV
2.308 nsec,284.2 mV
2.308 nsec,284.1 mV
2.309 nsec,284.1 mV
2.309 nsec,284.0 mV
2.309 nsec,284.0 mV
2.309 nsec,283.9 mV
2.309 nsec,283.9 mV
2.309 nsec,283.8 mV
2.309 nsec,283.7 mV
2.309 nsec,283.7 mV
2.309 nsec,283.7 mV
2.309 nsec,283.7 mV
2.310 nsec,283.7 mV
2.310 nsec,283.7 mV
2.310 nsec,283.7 mV
2.310 nsec,283.8 mV
2.310 nsec,283.9 mV
2.310 nsec,284.0 mV
2.310 nsec,284.1 mV
2.310 nsec,284.2 mV
2.310 nsec,284.3 mV
2.310 nsec,284.5 mV
2.311 nsec,284.6 mV
2.311 nsec,284.7 mV
2.311 nsec,284.9 mV
2.311 nsec,285.0 mV
2.311 nsec,285.1 mV
2.311 nsec,285.2 mV
2.311 nsec,285.3 mV
2.311 nsec,285.4 mV
2.311 nsec,285.4 mV
2.311 nsec,285.4 mV
2.312 nsec,285.4 mV
2.312 nsec,285.3 mV
2.312 nsec,285.2 mV
2.312 nsec,285.1 mV
2.312 nsec,285.0 mV
2.312 nsec,284.8 mV
2.312 nsec,284.7 mV
2.312 nsec,284.5 mV
2.312 nsec,284.3 mV
2.312 nsec,284.1 mV
2.313 nsec,283.9 mV
2.313 nsec,283.8 mV
2.313 nsec,283.6 mV
2.313 nsec,283.4 mV
2.313 nsec,283.3 mV
2.313 nsec,283.2 mV
2.313 nsec,283.1 mV
2.313 nsec,283.0 mV
2.313 nsec,282.9 mV
2.313 nsec,282.9 mV
2.314 nsec,282.9 mV
2.314 nsec,282.9 mV
2.314 nsec,283.0 mV
2.314 nsec,283.0 mV
2.314 nsec,283.1 mV
2.314 nsec,283.2 mV
2.314 nsec,283.3 mV
2.314 nsec,283.5 mV
2.314 nsec,283.6 mV
2.314 nsec,283.7 mV
2.315 nsec,283.8 mV
2.315 nsec,283.9 mV
2.315 nsec,284.0 mV
2.315 nsec,284.1 mV
2.315 nsec,284.2 mV
2.315 nsec,284.2 mV
2.315 nsec,284.3 mV
2.315 nsec,284.3 mV
2.315 nsec,284.3 mV
2.315 nsec,284.3 mV
2.316 nsec,284.2 mV
2.316 nsec,284.2 mV
2.316 nsec,284.1 mV
2.316 nsec,284.1 mV
2.316 nsec,284.0 mV
2.316 nsec,284.0 mV
2.316 nsec,283.9 mV
2.316 nsec,283.9 mV
2.316 nsec,283.8 mV
2.316 nsec,283.8 mV
2.317 nsec,283.8 mV
2.317 nsec,283.8 mV
2.317 nsec,283.8 mV
2.317 nsec,283.9 mV
2.317 nsec,283.9 mV
2.317 nsec,284.0 mV
2.317 nsec,284.1 mV
2.317 nsec,284.2 mV
2.317 nsec,284.3 mV
2.317 nsec,284.5 mV
2.318 nsec,284.6 mV
2.318 nsec,284.7 mV
2.318 nsec,284.8 mV
2.318 nsec,285.0 mV
2.318 nsec,285.1 mV
2.318 nsec,285.1 mV
2.318 nsec,285.2 mV
2.318 nsec,285.3 mV
2.318 nsec,285.3 mV
2.318 nsec,285.3 mV
2.319 nsec,285.3 mV
2.319 nsec,285.2 mV
2.319 nsec,285.1 mV
2.319 nsec,285.0 mV
2.319 nsec,284.9 mV
2.319 nsec,284.8 mV
2.319 nsec,284.6 mV
2.319 nsec,284.4 mV
2.319 nsec,284.2 mV
2.319 nsec,284.0 mV
2.320 nsec,283.9 mV
2.320 nsec,283.7 mV
2.320 nsec,283.5 mV
2.320 nsec,283.3 mV
2.320 nsec,283.2 mV
2.320 nsec,283.1 mV
2.320 nsec,283.0 mV
2.320 nsec,282.9 mV
2.320 nsec,282.8 mV
2.320 nsec,282.8 mV
2.321 nsec,282.8 mV
2.321 nsec,282.8 mV
2.321 nsec,282.9 mV
2.321 nsec,283.0 mV
2.321 nsec,283.1 mV
2.321 nsec,283.2 mV
2.321 nsec,283.3 mV
2.321 nsec,283.4 mV
2.321 nsec,283.6 mV
2.321 nsec,283.7 mV
2.322 nsec,283.8 mV
2.322 nsec,284.0 mV
2.322 nsec,284.1 mV
2.322 nsec,284.2 mV
2.322 nsec,284.3 mV
2.322 nsec,284.3 mV
2.322 nsec,284.4 mV
2.322 nsec,284.4 mV
2.322 nsec,284.4 mV
2.322 nsec,284.4 mV
2.323 nsec,284.4 mV
2.323 nsec,284.4 mV
2.323 nsec,284.3 mV
2.323 nsec,284.3 mV
2.323 nsec,284.2 mV
2.323 nsec,284.2 mV
2.323 nsec,284.1 mV
2.323 nsec,284.0 mV
2.323 nsec,284.0 mV
2.323 nsec,284.0 mV
2.324 nsec,283.9 mV
2.324 nsec,283.9 mV
2.324 nsec,283.9 mV
2.324 nsec,284.0 mV
2.324 nsec,284.0 mV
2.324 nsec,284.1 mV
2.324 nsec,284.1 mV
2.324 nsec,284.2 mV
2.324 nsec,284.3 mV
2.324 nsec,284.4 mV
2.325 nsec,284.5 mV
2.325 nsec,284.7 mV
2.325 nsec,284.8 mV
2.325 nsec,284.9 mV
2.325 nsec,285.0 mV
2.325 nsec,285.0 mV
2.325 nsec,285.1 mV
2.325 nsec,285.1 mV
2.325 nsec,285.2 mV
2.325 nsec,285.1 mV
2.326 nsec,285.1 mV
2.326 nsec,285.1 mV
2.326 nsec,285.0 mV
2.326 nsec,284.9 mV
2.326 nsec,284.7 mV
2.326 nsec,284.6 mV
2.326 nsec,284.4 mV
2.326 nsec,284.3 mV
2.326 nsec,284.1 mV
2.326 nsec,283.9 mV
2.327 nsec,283.7 mV
2.327 nsec,283.5 mV
2.327 nsec,283.4 mV
2.327 nsec,283.2 mV
2.327 nsec,283.1 mV
2.327 nsec,283.0 mV
2.327 nsec,282.9 mV
2.327 nsec,282.8 mV
2.327 nsec,282.7 mV
2.327 nsec,282.7 mV
2.328 nsec,282.7 mV
2.328 nsec,282.8 mV
2.328 nsec,282.8 mV
2.328 nsec,282.9 mV
2.328 nsec,283.0 mV
2.328 nsec,283.2 mV
2.328 nsec,283.3 mV
2.328 nsec,283.5 mV
2.328 nsec,283.6 mV
2.328 nsec,283.8 mV
2.329 nsec,283.9 mV
2.329 nsec,284.1 mV
2.329 nsec,284.2 mV
2.329 nsec,284.3 mV
2.329 nsec,284.4 mV
2.329 nsec,284.5 mV
2.329 nsec,284.6 mV
2.329 nsec,284.6 mV
2.329 nsec,284.6 mV
2.329 nsec,284.6 mV
2.330 nsec,284.6 mV
2.330 nsec,284.6 mV
2.330 nsec,284.6 mV
2.330 nsec,284.5 mV
2.330 nsec,284.4 mV
2.330 nsec,284.4 mV
2.330 nsec,284.3 mV
2.330 nsec,284.2 mV
2.330 nsec,284.2 mV
2.330 nsec,284.1 mV
2.331 nsec,284.1 mV
2.331 nsec,284.1 mV
2.331 nsec,284.0 mV
2.331 nsec,284.0 mV
2.331 nsec,284.1 mV
2.331 nsec,284.1 mV
2.331 nsec,284.1 mV
2.331 nsec,284.2 mV
2.331 nsec,284.3 mV
2.331 nsec,284.4 mV
2.332 nsec,284.5 mV
2.332 nsec,284.5 mV
2.332 nsec,284.6 mV
2.332 nsec,284.7 mV
2.332 nsec,284.8 mV
2.332 nsec,284.8 mV
2.332 nsec,284.9 mV
2.332 nsec,284.9 mV
2.332 nsec,284.9 mV
2.332 nsec,284.9 mV
2.333 nsec,284.9 mV
2.333 nsec,284.8 mV
2.333 nsec,284.8 mV
2.333 nsec,284.7 mV
2.333 nsec,284.5 mV
2.333 nsec,284.4 mV
2.333 nsec,284.2 mV
2.333 nsec,284.1 mV
2.333 nsec,283.9 mV
2.333 nsec,283.7 mV
2.334 nsec,283.6 mV
2.334 nsec,283.4 mV
2.334 nsec,283.2 mV
2.334 nsec,283.1 mV
2.334 nsec,283.0 mV
2.334 nsec,282.9 mV
2.334 nsec,282.8 mV
2.334 nsec,282.7 mV
2.334 nsec,282.7 mV
2.334 nsec,282.7 mV
2.335 nsec,282.7 mV
2.335 nsec,282.8 mV
2.335 nsec,282.9 mV
2.335 nsec,283.0 mV
2.335 nsec,283.1 mV
2.335 nsec,283.2 mV
2.335 nsec,283.4 mV
2.335 nsec,283.6 mV
2.335 nsec,283.7 mV
2.335 nsec,283.9 mV
2.336 nsec,284.1 mV
2.336 nsec,284.2 mV
2.336 nsec,284.4 mV
2.336 nsec,284.5 mV
2.336 nsec,284.6 mV
2.336 nsec,284.7 mV
2.336 nsec,284.8 mV
2.336 nsec,284.9 mV
2.336 nsec,284.9 mV
2.336 nsec,284.9 mV
2.337 nsec,284.9 mV
2.337 nsec,284.9 mV
2.337 nsec,284.8 mV
2.337 nsec,284.7 mV
2.337 nsec,284.7 mV
2.337 nsec,284.6 mV
2.337 nsec,284.5 mV
2.337 nsec,284.4 mV
2.337 nsec,284.3 mV
2.337 nsec,284.3 mV
2.338 nsec,284.2 mV
2.338 nsec,284.1 mV
2.338 nsec,284.1 mV
2.338 nsec,284.1 mV
2.338 nsec,284.1 mV
2.338 nsec,284.1 mV
2.338 nsec,284.1 mV
2.338 nsec,284.1 mV
2.338 nsec,284.2 mV
2.338 nsec,284.2 mV
2.339 nsec,284.3 mV
2.339 nsec,284.3 mV
2.339 nsec,284.4 mV
2.339 nsec,284.5 mV
2.339 nsec,284.5 mV
2.339 nsec,284.6 mV
2.339 nsec,284.6 mV
2.339 nsec,284.7 mV
2.339 nsec,284.7 mV
2.339 nsec,284.6 mV
2.340 nsec,284.6 mV
2.340 nsec,284.6 mV
2.340 nsec,284.5 mV
2.340 nsec,284.4 mV
2.340 nsec,284.3 mV
2.340 nsec,284.2 mV
2.340 nsec,284.0 mV
2.340 nsec,283.9 mV
2.340 nsec,283.7 mV
2.340 nsec,283.6 mV
2.341 nsec,283.4 mV
2.341 nsec,283.3 mV
2.341 nsec,283.2 mV
2.341 nsec,283.0 mV
2.341 nsec,282.9 mV
2.341 nsec,282.8 mV
2.341 nsec,282.8 mV
2.341 nsec,282.8 mV
2.341 nsec,282.7 mV
2.341 nsec,282.8 mV
2.342 nsec,282.8 mV
2.342 nsec,282.9 mV
2.342 nsec,283.0 mV
2.342 nsec,283.1 mV
2.342 nsec,283.3 mV
2.342 nsec,283.4 mV
2.342 nsec,283.6 mV
2.342 nsec,283.8 mV
2.342 nsec,284.0 mV
2.342 nsec,284.1 mV
2.343 nsec,284.3 mV
2.343 nsec,284.5 mV
2.343 nsec,284.6 mV
2.343 nsec,284.8 mV
2.343 nsec,284.9 mV
2.343 nsec,285.0 mV
