"time
References : ['I_sec2.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_sec2.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
69.46 psec,4.001 mA
69.46 psec,4.001 mA
69.46 psec,4.001 mA
69.46 psec,4.001 mA
69.46 psec,4.001 mA
69.46 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.47 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.48 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.49 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.50 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.51 psec,4.001 mA
69.52 psec,4.001 mA
69.52 psec,4.001 mA
69.52 psec,4.001 mA
69.52 psec,4.001 mA
69.52 psec,4.001 mA
69.52 psec,4.001 mA
69.52 psec,4.000 mA
69.52 psec,4.000 mA
69.52 psec,4.000 mA
69.52 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.53 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.54 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.55 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.56 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.57 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.58 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.59 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.60 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.61 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,4.000 mA
69.62 psec,3.999 mA
69.62 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.63 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.64 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.65 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.66 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.67 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.68 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.69 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.70 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.71 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.72 psec,3.999 mA
69.73 psec,3.999 mA
69.73 psec,3.999 mA
69.73 psec,3.999 mA
69.73 psec,3.999 mA
69.73 psec,3.998 mA
69.73 psec,3.998 mA
69.73 psec,3.998 mA
69.73 psec,3.998 mA
69.73 psec,3.998 mA
69.73 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.74 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.75 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.76 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.77 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.78 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.79 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.80 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.81 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.82 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.83 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.998 mA
69.84 psec,3.997 mA
69.84 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.85 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.86 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.87 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.88 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.89 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.90 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.91 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.92 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.93 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.94 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.95 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.96 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.97 psec,3.997 mA
69.98 psec,3.997 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.98 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
69.99 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.00 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.01 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.02 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.03 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.04 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.05 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.06 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.07 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.08 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.09 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.10 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.11 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.12 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.13 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.14 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.15 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.16 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.17 psec,3.996 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.18 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.19 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.20 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.21 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.22 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.23 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.24 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.25 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.26 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.27 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.28 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.29 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.30 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.31 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.32 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.33 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.34 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.35 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.36 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.37 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.38 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.39 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.40 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.41 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.42 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.43 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.44 psec,3.995 mA
70.45 psec,3.995 mA
70.45 psec,3.995 mA
70.45 psec,3.995 mA
70.45 psec,3.995 mA
70.45 psec,3.995 mA
70.45 psec,3.995 mA
