"time
References : ['I_cap25.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_cap25.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
88.16 psec,-83.70 uA
88.17 psec,-83.97 uA
88.17 psec,-84.23 uA
88.17 psec,-84.50 uA
88.17 psec,-84.76 uA
88.17 psec,-85.02 uA
88.17 psec,-85.28 uA
88.17 psec,-85.55 uA
88.17 psec,-85.81 uA
88.17 psec,-86.07 uA
88.17 psec,-86.33 uA
88.18 psec,-86.59 uA
88.18 psec,-86.85 uA
88.18 psec,-87.11 uA
88.18 psec,-87.37 uA
88.18 psec,-87.63 uA
88.18 psec,-87.89 uA
88.18 psec,-88.15 uA
88.18 psec,-88.41 uA
88.18 psec,-88.67 uA
88.18 psec,-88.93 uA
88.19 psec,-89.18 uA
88.19 psec,-89.44 uA
88.19 psec,-89.70 uA
88.19 psec,-89.95 uA
88.19 psec,-90.21 uA
88.19 psec,-90.47 uA
88.19 psec,-90.72 uA
88.19 psec,-90.98 uA
88.19 psec,-91.23 uA
88.19 psec,-91.49 uA
88.20 psec,-91.74 uA
88.20 psec,-91.99 uA
88.20 psec,-92.25 uA
88.20 psec,-92.50 uA
88.20 psec,-92.75 uA
88.20 psec,-93.01 uA
88.20 psec,-93.26 uA
88.20 psec,-93.51 uA
88.20 psec,-93.76 uA
88.20 psec,-94.01 uA
88.21 psec,-94.26 uA
88.21 psec,-94.51 uA
88.21 psec,-94.76 uA
88.21 psec,-95.01 uA
88.21 psec,-95.26 uA
88.21 psec,-95.51 uA
88.21 psec,-95.76 uA
88.21 psec,-96.01 uA
88.21 psec,-96.26 uA
88.21 psec,-96.50 uA
88.22 psec,-96.75 uA
88.22 psec,-97.00 uA
88.22 psec,-97.25 uA
88.22 psec,-97.49 uA
88.22 psec,-97.74 uA
88.22 psec,-97.98 uA
88.22 psec,-98.23 uA
88.22 psec,-98.47 uA
88.22 psec,-98.72 uA
88.22 psec,-98.96 uA
88.23 psec,-99.20 uA
88.23 psec,-99.45 uA
88.23 psec,-99.69 uA
88.23 psec,-99.93 uA
88.23 psec,-100.2 uA
88.23 psec,-100.4 uA
88.23 psec,-100.7 uA
88.23 psec,-100.9 uA
88.23 psec,-101.1 uA
88.23 psec,-101.4 uA
88.24 psec,-101.6 uA
88.24 psec,-101.9 uA
88.24 psec,-102.1 uA
88.24 psec,-102.3 uA
88.24 psec,-102.6 uA
88.24 psec,-102.8 uA
88.24 psec,-103.0 uA
88.24 psec,-103.3 uA
88.24 psec,-103.5 uA
88.24 psec,-103.8 uA
88.25 psec,-104.0 uA
88.25 psec,-104.2 uA
88.25 psec,-104.5 uA
88.25 psec,-104.7 uA
88.25 psec,-104.9 uA
88.25 psec,-105.2 uA
88.25 psec,-105.4 uA
88.25 psec,-105.6 uA
88.25 psec,-105.9 uA
88.25 psec,-106.1 uA
88.26 psec,-106.3 uA
88.26 psec,-106.6 uA
88.26 psec,-106.8 uA
88.26 psec,-107.0 uA
88.26 psec,-107.3 uA
88.26 psec,-107.5 uA
88.26 psec,-107.7 uA
88.26 psec,-107.9 uA
88.26 psec,-108.2 uA
88.26 psec,-108.4 uA
88.27 psec,-108.6 uA
88.27 psec,-108.9 uA
88.27 psec,-109.1 uA
88.27 psec,-109.3 uA
88.27 psec,-109.5 uA
88.27 psec,-109.8 uA
88.27 psec,-110.0 uA
88.27 psec,-110.2 uA
88.27 psec,-110.4 uA
88.27 psec,-110.7 uA
88.28 psec,-110.9 uA
88.28 psec,-111.1 uA
88.28 psec,-111.3 uA
88.28 psec,-111.6 uA
88.28 psec,-111.8 uA
88.28 psec,-112.0 uA
88.28 psec,-112.2 uA
88.28 psec,-112.4 uA
88.28 psec,-112.7 uA
88.28 psec,-112.9 uA
88.29 psec,-113.1 uA
88.29 psec,-113.3 uA
88.29 psec,-113.5 uA
88.29 psec,-113.8 uA
88.29 psec,-114.0 uA
88.29 psec,-114.2 uA
88.29 psec,-114.4 uA
88.29 psec,-114.6 uA
88.29 psec,-114.8 uA
88.29 psec,-115.1 uA
88.30 psec,-115.3 uA
88.30 psec,-115.5 uA
88.30 psec,-115.7 uA
88.30 psec,-115.9 uA
88.30 psec,-116.1 uA
88.30 psec,-116.3 uA
88.30 psec,-116.6 uA
88.30 psec,-116.8 uA
88.30 psec,-117.0 uA
88.30 psec,-117.2 uA
88.31 psec,-117.4 uA
88.31 psec,-117.6 uA
88.31 psec,-117.8 uA
88.31 psec,-118.0 uA
88.31 psec,-118.2 uA
88.31 psec,-118.5 uA
88.31 psec,-118.7 uA
88.31 psec,-118.9 uA
88.31 psec,-119.1 uA
88.31 psec,-119.3 uA
88.32 psec,-119.5 uA
88.32 psec,-119.7 uA
88.32 psec,-119.9 uA
88.32 psec,-120.1 uA
88.32 psec,-120.3 uA
88.32 psec,-120.5 uA
88.32 psec,-120.7 uA
88.32 psec,-120.9 uA
88.32 psec,-121.1 uA
88.32 psec,-121.3 uA
88.33 psec,-121.5 uA
88.33 psec,-121.7 uA
88.33 psec,-121.9 uA
88.33 psec,-122.1 uA
88.33 psec,-122.3 uA
88.33 psec,-122.5 uA
88.33 psec,-122.7 uA
88.33 psec,-122.9 uA
88.33 psec,-123.1 uA
88.33 psec,-123.3 uA
88.34 psec,-123.5 uA
88.34 psec,-123.7 uA
88.34 psec,-123.9 uA
88.34 psec,-124.1 uA
88.34 psec,-124.3 uA
88.34 psec,-124.5 uA
88.34 psec,-124.7 uA
88.34 psec,-124.9 uA
88.34 psec,-125.1 uA
88.34 psec,-125.3 uA
88.35 psec,-125.5 uA
88.35 psec,-125.7 uA
88.35 psec,-125.9 uA
88.35 psec,-126.1 uA
88.35 psec,-126.3 uA
88.35 psec,-126.4 uA
88.35 psec,-126.6 uA
88.35 psec,-126.8 uA
88.35 psec,-127.0 uA
88.35 psec,-127.2 uA
88.36 psec,-127.4 uA
88.36 psec,-127.6 uA
88.36 psec,-127.8 uA
88.36 psec,-128.0 uA
88.36 psec,-128.1 uA
88.36 psec,-128.3 uA
88.36 psec,-128.5 uA
88.36 psec,-128.7 uA
88.36 psec,-128.9 uA
88.36 psec,-129.1 uA
88.37 psec,-129.2 uA
88.37 psec,-129.4 uA
88.37 psec,-129.6 uA
88.37 psec,-129.8 uA
88.37 psec,-130.0 uA
88.37 psec,-130.2 uA
88.37 psec,-130.3 uA
88.37 psec,-130.5 uA
88.37 psec,-130.7 uA
88.37 psec,-130.9 uA
88.38 psec,-131.1 uA
88.38 psec,-131.2 uA
88.38 psec,-131.4 uA
88.38 psec,-131.6 uA
88.38 psec,-131.8 uA
88.38 psec,-131.9 uA
88.38 psec,-132.1 uA
88.38 psec,-132.3 uA
88.38 psec,-132.5 uA
88.38 psec,-132.6 uA
88.39 psec,-132.8 uA
88.39 psec,-133.0 uA
88.39 psec,-133.2 uA
88.39 psec,-133.3 uA
88.39 psec,-133.5 uA
88.39 psec,-133.7 uA
88.39 psec,-133.9 uA
88.39 psec,-134.0 uA
88.39 psec,-134.2 uA
88.39 psec,-134.4 uA
88.40 psec,-134.5 uA
88.40 psec,-134.7 uA
88.40 psec,-134.9 uA
88.40 psec,-135.0 uA
88.40 psec,-135.2 uA
88.40 psec,-135.4 uA
88.40 psec,-135.5 uA
88.40 psec,-135.7 uA
88.40 psec,-135.9 uA
88.40 psec,-136.0 uA
88.41 psec,-136.2 uA
88.41 psec,-136.4 uA
88.41 psec,-136.5 uA
88.41 psec,-136.7 uA
88.41 psec,-136.8 uA
88.41 psec,-137.0 uA
88.41 psec,-137.2 uA
88.41 psec,-137.3 uA
88.41 psec,-137.5 uA
88.41 psec,-137.6 uA
88.42 psec,-137.8 uA
88.42 psec,-138.0 uA
88.42 psec,-138.1 uA
88.42 psec,-138.3 uA
88.42 psec,-138.4 uA
88.42 psec,-138.6 uA
88.42 psec,-138.7 uA
88.42 psec,-138.9 uA
88.42 psec,-139.1 uA
88.42 psec,-139.2 uA
88.43 psec,-139.4 uA
88.43 psec,-139.5 uA
88.43 psec,-139.7 uA
88.43 psec,-139.8 uA
88.43 psec,-140.0 uA
88.43 psec,-140.1 uA
88.43 psec,-140.3 uA
88.43 psec,-140.4 uA
88.43 psec,-140.6 uA
88.43 psec,-140.7 uA
88.44 psec,-140.9 uA
88.44 psec,-141.0 uA
88.44 psec,-141.2 uA
88.44 psec,-141.3 uA
88.44 psec,-141.5 uA
88.44 psec,-141.6 uA
88.44 psec,-141.8 uA
88.44 psec,-141.9 uA
88.44 psec,-142.0 uA
88.44 psec,-142.2 uA
88.45 psec,-142.3 uA
88.45 psec,-142.5 uA
88.45 psec,-142.6 uA
88.45 psec,-142.8 uA
88.45 psec,-142.9 uA
88.45 psec,-143.0 uA
88.45 psec,-143.2 uA
88.45 psec,-143.3 uA
88.45 psec,-143.5 uA
88.45 psec,-143.6 uA
88.46 psec,-143.7 uA
88.46 psec,-143.9 uA
88.46 psec,-144.0 uA
88.46 psec,-144.1 uA
88.46 psec,-144.3 uA
88.46 psec,-144.4 uA
88.46 psec,-144.6 uA
88.46 psec,-144.7 uA
88.46 psec,-144.8 uA
88.46 psec,-145.0 uA
88.47 psec,-145.1 uA
88.47 psec,-145.2 uA
88.47 psec,-145.3 uA
88.47 psec,-145.5 uA
88.47 psec,-145.6 uA
88.47 psec,-145.7 uA
88.47 psec,-145.9 uA
88.47 psec,-146.0 uA
88.47 psec,-146.1 uA
88.47 psec,-146.3 uA
88.48 psec,-146.4 uA
88.48 psec,-146.5 uA
88.48 psec,-146.6 uA
88.48 psec,-146.8 uA
88.48 psec,-146.9 uA
88.48 psec,-147.0 uA
88.48 psec,-147.1 uA
88.48 psec,-147.3 uA
88.48 psec,-147.4 uA
88.48 psec,-147.5 uA
88.49 psec,-147.6 uA
88.49 psec,-147.7 uA
88.49 psec,-147.9 uA
88.49 psec,-148.0 uA
88.49 psec,-148.1 uA
88.49 psec,-148.2 uA
88.49 psec,-148.3 uA
88.49 psec,-148.5 uA
88.49 psec,-148.6 uA
88.49 psec,-148.7 uA
88.50 psec,-148.8 uA
88.50 psec,-148.9 uA
88.50 psec,-149.0 uA
88.50 psec,-149.2 uA
88.50 psec,-149.3 uA
88.50 psec,-149.4 uA
88.50 psec,-149.5 uA
88.50 psec,-149.6 uA
88.50 psec,-149.7 uA
88.50 psec,-149.8 uA
88.51 psec,-149.9 uA
88.51 psec,-150.1 uA
88.51 psec,-150.2 uA
88.51 psec,-150.3 uA
88.51 psec,-150.4 uA
88.51 psec,-150.5 uA
88.51 psec,-150.6 uA
88.51 psec,-150.7 uA
88.51 psec,-150.8 uA
88.51 psec,-150.9 uA
88.52 psec,-151.0 uA
88.52 psec,-151.1 uA
88.52 psec,-151.2 uA
88.52 psec,-151.3 uA
88.52 psec,-151.4 uA
88.52 psec,-151.5 uA
88.52 psec,-151.6 uA
88.52 psec,-151.7 uA
88.52 psec,-151.8 uA
88.52 psec,-151.9 uA
88.53 psec,-152.0 uA
88.53 psec,-152.1 uA
88.53 psec,-152.2 uA
88.53 psec,-152.3 uA
88.53 psec,-152.4 uA
88.53 psec,-152.5 uA
88.53 psec,-152.6 uA
88.53 psec,-152.7 uA
88.53 psec,-152.8 uA
88.53 psec,-152.9 uA
88.54 psec,-153.0 uA
88.54 psec,-153.1 uA
88.54 psec,-153.2 uA
88.54 psec,-153.3 uA
88.54 psec,-153.4 uA
88.54 psec,-153.5 uA
88.54 psec,-153.6 uA
88.54 psec,-153.7 uA
88.54 psec,-153.7 uA
88.54 psec,-153.8 uA
88.55 psec,-153.9 uA
88.55 psec,-154.0 uA
88.55 psec,-154.1 uA
88.55 psec,-154.2 uA
88.55 psec,-154.3 uA
88.55 psec,-154.4 uA
88.55 psec,-154.4 uA
88.55 psec,-154.5 uA
88.55 psec,-154.6 uA
88.55 psec,-154.7 uA
88.56 psec,-154.8 uA
88.56 psec,-154.9 uA
88.56 psec,-154.9 uA
88.56 psec,-155.0 uA
88.56 psec,-155.1 uA
88.56 psec,-155.2 uA
88.56 psec,-155.3 uA
88.56 psec,-155.3 uA
88.56 psec,-155.4 uA
88.56 psec,-155.5 uA
88.57 psec,-155.6 uA
88.57 psec,-155.7 uA
88.57 psec,-155.7 uA
88.57 psec,-155.8 uA
88.57 psec,-155.9 uA
88.57 psec,-156.0 uA
88.57 psec,-156.0 uA
88.57 psec,-156.1 uA
88.57 psec,-156.2 uA
88.57 psec,-156.2 uA
88.58 psec,-156.3 uA
88.58 psec,-156.4 uA
88.58 psec,-156.5 uA
88.58 psec,-156.5 uA
88.58 psec,-156.6 uA
88.58 psec,-156.7 uA
88.58 psec,-156.7 uA
88.58 psec,-156.8 uA
88.58 psec,-156.9 uA
88.58 psec,-156.9 uA
88.59 psec,-157.0 uA
88.59 psec,-157.1 uA
88.59 psec,-157.1 uA
88.59 psec,-157.2 uA
88.59 psec,-157.3 uA
88.59 psec,-157.3 uA
88.59 psec,-157.4 uA
88.59 psec,-157.4 uA
88.59 psec,-157.5 uA
88.59 psec,-157.6 uA
88.60 psec,-157.6 uA
88.60 psec,-157.7 uA
88.60 psec,-157.7 uA
88.60 psec,-157.8 uA
88.60 psec,-157.9 uA
88.60 psec,-157.9 uA
88.60 psec,-158.0 uA
88.60 psec,-158.0 uA
88.60 psec,-158.1 uA
88.60 psec,-158.1 uA
88.61 psec,-158.2 uA
88.61 psec,-158.2 uA
88.61 psec,-158.3 uA
88.61 psec,-158.3 uA
88.61 psec,-158.4 uA
88.61 psec,-158.4 uA
88.61 psec,-158.5 uA
88.61 psec,-158.5 uA
88.61 psec,-158.6 uA
88.61 psec,-158.6 uA
88.62 psec,-158.7 uA
88.62 psec,-158.7 uA
88.62 psec,-158.8 uA
88.62 psec,-158.8 uA
88.62 psec,-158.9 uA
88.62 psec,-158.9 uA
88.62 psec,-159.0 uA
88.62 psec,-159.0 uA
88.62 psec,-159.1 uA
88.62 psec,-159.1 uA
88.63 psec,-159.1 uA
88.63 psec,-159.2 uA
88.63 psec,-159.2 uA
88.63 psec,-159.3 uA
88.63 psec,-159.3 uA
88.63 psec,-159.3 uA
88.63 psec,-159.4 uA
88.63 psec,-159.4 uA
88.63 psec,-159.5 uA
88.63 psec,-159.5 uA
88.64 psec,-159.5 uA
88.64 psec,-159.6 uA
88.64 psec,-159.6 uA
88.64 psec,-159.6 uA
88.64 psec,-159.7 uA
88.64 psec,-159.7 uA
88.64 psec,-159.7 uA
88.64 psec,-159.8 uA
88.64 psec,-159.8 uA
88.64 psec,-159.8 uA
88.65 psec,-159.9 uA
88.65 psec,-159.9 uA
88.65 psec,-159.9 uA
88.65 psec,-160.0 uA
88.65 psec,-160.0 uA
88.65 psec,-160.0 uA
88.65 psec,-160.0 uA
88.65 psec,-160.1 uA
88.65 psec,-160.1 uA
88.65 psec,-160.1 uA
88.66 psec,-160.1 uA
88.66 psec,-160.2 uA
88.66 psec,-160.2 uA
88.66 psec,-160.2 uA
88.66 psec,-160.2 uA
88.66 psec,-160.3 uA
88.66 psec,-160.3 uA
88.66 psec,-160.3 uA
88.66 psec,-160.3 uA
88.66 psec,-160.3 uA
88.67 psec,-160.4 uA
88.67 psec,-160.4 uA
88.67 psec,-160.4 uA
88.67 psec,-160.4 uA
88.67 psec,-160.4 uA
88.67 psec,-160.4 uA
88.67 psec,-160.5 uA
88.67 psec,-160.5 uA
88.67 psec,-160.5 uA
88.67 psec,-160.5 uA
88.68 psec,-160.5 uA
88.68 psec,-160.5 uA
88.68 psec,-160.5 uA
88.68 psec,-160.5 uA
88.68 psec,-160.6 uA
88.68 psec,-160.6 uA
88.68 psec,-160.6 uA
88.68 psec,-160.6 uA
88.68 psec,-160.6 uA
88.68 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.69 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.70 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.71 psec,-160.6 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.5 uA
88.72 psec,-160.4 uA
88.72 psec,-160.4 uA
88.73 psec,-160.4 uA
88.73 psec,-160.4 uA
88.73 psec,-160.4 uA
88.73 psec,-160.4 uA
88.73 psec,-160.3 uA
88.73 psec,-160.3 uA
88.73 psec,-160.3 uA
88.73 psec,-160.3 uA
88.73 psec,-160.3 uA
88.73 psec,-160.2 uA
88.74 psec,-160.2 uA
88.74 psec,-160.2 uA
88.74 psec,-160.2 uA
88.74 psec,-160.1 uA
88.74 psec,-160.1 uA
88.74 psec,-160.1 uA
88.74 psec,-160.1 uA
88.74 psec,-160.0 uA
88.74 psec,-160.0 uA
88.74 psec,-160.0 uA
88.75 psec,-160.0 uA
88.75 psec,-159.9 uA
88.75 psec,-159.9 uA
88.75 psec,-159.9 uA
88.75 psec,-159.8 uA
88.75 psec,-159.8 uA
88.75 psec,-159.8 uA
88.75 psec,-159.7 uA
88.75 psec,-159.7 uA
88.75 psec,-159.7 uA
88.76 psec,-159.6 uA
88.76 psec,-159.6 uA
88.76 psec,-159.6 uA
88.76 psec,-159.5 uA
88.76 psec,-159.5 uA
88.76 psec,-159.5 uA
88.76 psec,-159.4 uA
88.76 psec,-159.4 uA
88.76 psec,-159.3 uA
88.76 psec,-159.3 uA
88.77 psec,-159.3 uA
88.77 psec,-159.2 uA
88.77 psec,-159.2 uA
88.77 psec,-159.1 uA
88.77 psec,-159.1 uA
88.77 psec,-159.1 uA
88.77 psec,-159.0 uA
88.77 psec,-159.0 uA
88.77 psec,-158.9 uA
88.77 psec,-158.9 uA
88.78 psec,-158.8 uA
88.78 psec,-158.8 uA
88.78 psec,-158.7 uA
88.78 psec,-158.7 uA
88.78 psec,-158.6 uA
88.78 psec,-158.6 uA
88.78 psec,-158.5 uA
88.78 psec,-158.5 uA
88.78 psec,-158.4 uA
88.78 psec,-158.4 uA
88.79 psec,-158.3 uA
88.79 psec,-158.3 uA
88.79 psec,-158.2 uA
88.79 psec,-158.2 uA
88.79 psec,-158.1 uA
88.79 psec,-158.1 uA
88.79 psec,-158.0 uA
88.79 psec,-158.0 uA
88.79 psec,-157.9 uA
88.79 psec,-157.9 uA
88.80 psec,-157.8 uA
88.80 psec,-157.7 uA
88.80 psec,-157.7 uA
88.80 psec,-157.6 uA
88.80 psec,-157.6 uA
88.80 psec,-157.5 uA
88.80 psec,-157.4 uA
88.80 psec,-157.4 uA
88.80 psec,-157.3 uA
88.80 psec,-157.3 uA
88.81 psec,-157.2 uA
88.81 psec,-157.1 uA
88.81 psec,-157.1 uA
88.81 psec,-157.0 uA
88.81 psec,-156.9 uA
88.81 psec,-156.9 uA
88.81 psec,-156.8 uA
88.81 psec,-156.7 uA
88.81 psec,-156.7 uA
88.81 psec,-156.6 uA
88.82 psec,-156.5 uA
88.82 psec,-156.5 uA
88.82 psec,-156.4 uA
88.82 psec,-156.3 uA
88.82 psec,-156.2 uA
88.82 psec,-156.2 uA
88.82 psec,-156.1 uA
88.82 psec,-156.0 uA
88.82 psec,-156.0 uA
88.82 psec,-155.9 uA
88.83 psec,-155.8 uA
88.83 psec,-155.7 uA
88.83 psec,-155.7 uA
88.83 psec,-155.6 uA
88.83 psec,-155.5 uA
88.83 psec,-155.4 uA
88.83 psec,-155.3 uA
88.83 psec,-155.3 uA
88.83 psec,-155.2 uA
88.83 psec,-155.1 uA
88.84 psec,-155.0 uA
88.84 psec,-154.9 uA
88.84 psec,-154.9 uA
88.84 psec,-154.8 uA
88.84 psec,-154.7 uA
88.84 psec,-154.6 uA
88.84 psec,-154.5 uA
88.84 psec,-154.5 uA
88.84 psec,-154.4 uA
88.84 psec,-154.3 uA
88.85 psec,-154.2 uA
88.85 psec,-154.1 uA
88.85 psec,-154.0 uA
88.85 psec,-153.9 uA
88.85 psec,-153.8 uA
88.85 psec,-153.8 uA
88.85 psec,-153.7 uA
88.85 psec,-153.6 uA
88.85 psec,-153.5 uA
88.85 psec,-153.4 uA
88.86 psec,-153.3 uA
88.86 psec,-153.2 uA
88.86 psec,-153.1 uA
88.86 psec,-153.0 uA
88.86 psec,-152.9 uA
88.86 psec,-152.8 uA
88.86 psec,-152.7 uA
88.86 psec,-152.6 uA
88.86 psec,-152.6 uA
88.86 psec,-152.5 uA
88.87 psec,-152.4 uA
88.87 psec,-152.3 uA
88.87 psec,-152.2 uA
88.87 psec,-152.1 uA
88.87 psec,-152.0 uA
88.87 psec,-151.9 uA
88.87 psec,-151.8 uA
88.87 psec,-151.7 uA
88.87 psec,-151.6 uA
88.87 psec,-151.5 uA
88.88 psec,-151.4 uA
88.88 psec,-151.3 uA
88.88 psec,-151.2 uA
88.88 psec,-151.0 uA
88.88 psec,-150.9 uA
88.88 psec,-150.8 uA
88.88 psec,-150.7 uA
88.88 psec,-150.6 uA
88.88 psec,-150.5 uA
88.88 psec,-150.4 uA
88.89 psec,-150.3 uA
88.89 psec,-150.2 uA
88.89 psec,-150.1 uA
88.89 psec,-150.0 uA
88.89 psec,-149.9 uA
88.89 psec,-149.8 uA
88.89 psec,-149.6 uA
88.89 psec,-149.5 uA
88.89 psec,-149.4 uA
88.89 psec,-149.3 uA
88.90 psec,-149.2 uA
88.90 psec,-149.1 uA
88.90 psec,-149.0 uA
88.90 psec,-148.8 uA
88.90 psec,-148.7 uA
88.90 psec,-148.6 uA
88.90 psec,-148.5 uA
88.90 psec,-148.4 uA
88.90 psec,-148.3 uA
88.90 psec,-148.1 uA
88.91 psec,-148.0 uA
88.91 psec,-147.9 uA
88.91 psec,-147.8 uA
88.91 psec,-147.7 uA
88.91 psec,-147.5 uA
88.91 psec,-147.4 uA
88.91 psec,-147.3 uA
88.91 psec,-147.2 uA
88.91 psec,-147.1 uA
88.91 psec,-146.9 uA
88.92 psec,-146.8 uA
88.92 psec,-146.7 uA
88.92 psec,-146.6 uA
88.92 psec,-146.4 uA
88.92 psec,-146.3 uA
88.92 psec,-146.2 uA
88.92 psec,-146.0 uA
88.92 psec,-145.9 uA
88.92 psec,-145.8 uA
88.92 psec,-145.7 uA
88.93 psec,-145.5 uA
88.93 psec,-145.4 uA
88.93 psec,-145.3 uA
88.93 psec,-145.1 uA
88.93 psec,-145.0 uA
88.93 psec,-144.9 uA
88.93 psec,-144.7 uA
88.93 psec,-144.6 uA
88.93 psec,-144.5 uA
88.93 psec,-144.3 uA
88.94 psec,-144.2 uA
88.94 psec,-144.1 uA
88.94 psec,-143.9 uA
88.94 psec,-143.8 uA
88.94 psec,-143.7 uA
88.94 psec,-143.5 uA
88.94 psec,-143.4 uA
88.94 psec,-143.2 uA
88.94 psec,-143.1 uA
88.94 psec,-143.0 uA
88.95 psec,-142.8 uA
88.95 psec,-142.7 uA
88.95 psec,-142.5 uA
88.95 psec,-142.4 uA
88.95 psec,-142.3 uA
88.95 psec,-142.1 uA
88.95 psec,-142.0 uA
88.95 psec,-141.8 uA
88.95 psec,-141.7 uA
88.95 psec,-141.5 uA
88.96 psec,-141.4 uA
88.96 psec,-141.2 uA
88.96 psec,-141.1 uA
88.96 psec,-141.0 uA
88.96 psec,-140.8 uA
88.96 psec,-140.7 uA
88.96 psec,-140.5 uA
88.96 psec,-140.4 uA
88.96 psec,-140.2 uA
88.96 psec,-140.1 uA
88.97 psec,-139.9 uA
88.97 psec,-139.8 uA
88.97 psec,-139.6 uA
88.97 psec,-139.5 uA
88.97 psec,-139.3 uA
88.97 psec,-139.2 uA
88.97 psec,-139.0 uA
88.97 psec,-138.8 uA
88.97 psec,-138.7 uA
88.97 psec,-138.5 uA
88.98 psec,-138.4 uA
88.98 psec,-138.2 uA
88.98 psec,-138.1 uA
88.98 psec,-137.9 uA
88.98 psec,-137.8 uA
88.98 psec,-137.6 uA
88.98 psec,-137.4 uA
88.98 psec,-137.3 uA
88.98 psec,-137.1 uA
88.98 psec,-137.0 uA
88.99 psec,-136.8 uA
88.99 psec,-136.6 uA
88.99 psec,-136.5 uA
88.99 psec,-136.3 uA
88.99 psec,-136.1 uA
88.99 psec,-136.0 uA
88.99 psec,-135.8 uA
88.99 psec,-135.7 uA
88.99 psec,-135.5 uA
88.99 psec,-135.3 uA
89.00 psec,-135.2 uA
89.00 psec,-135.0 uA
89.00 psec,-134.8 uA
89.00 psec,-134.7 uA
89.00 psec,-134.5 uA
89.00 psec,-134.3 uA
89.00 psec,-134.2 uA
89.00 psec,-134.0 uA
89.00 psec,-133.8 uA
89.00 psec,-133.7 uA
89.01 psec,-133.5 uA
89.01 psec,-133.3 uA
89.01 psec,-133.1 uA
89.01 psec,-133.0 uA
89.01 psec,-132.8 uA
89.01 psec,-132.6 uA
89.01 psec,-132.4 uA
89.01 psec,-132.3 uA
89.01 psec,-132.1 uA
89.01 psec,-131.9 uA
89.02 psec,-131.8 uA
89.02 psec,-131.6 uA
89.02 psec,-131.4 uA
89.02 psec,-131.2 uA
89.02 psec,-131.0 uA
89.02 psec,-130.9 uA
89.02 psec,-130.7 uA
89.02 psec,-130.5 uA
89.02 psec,-130.3 uA
89.02 psec,-130.2 uA
89.03 psec,-130.0 uA
89.03 psec,-129.8 uA
89.03 psec,-129.6 uA
89.03 psec,-129.4 uA
89.03 psec,-129.2 uA
89.03 psec,-129.1 uA
89.03 psec,-128.9 uA
89.03 psec,-128.7 uA
89.03 psec,-128.5 uA
89.03 psec,-128.3 uA
89.04 psec,-128.1 uA
89.04 psec,-128.0 uA
89.04 psec,-127.8 uA
89.04 psec,-127.6 uA
89.04 psec,-127.4 uA
89.04 psec,-127.2 uA
89.04 psec,-127.0 uA
89.04 psec,-126.8 uA
89.04 psec,-126.7 uA
89.04 psec,-126.5 uA
89.05 psec,-126.3 uA
89.05 psec,-126.1 uA
89.05 psec,-125.9 uA
89.05 psec,-125.7 uA
89.05 psec,-125.5 uA
89.05 psec,-125.3 uA
89.05 psec,-125.1 uA
89.05 psec,-124.9 uA
89.05 psec,-124.7 uA
89.05 psec,-124.6 uA
89.06 psec,-124.4 uA
89.06 psec,-124.2 uA
89.06 psec,-124.0 uA
89.06 psec,-123.8 uA
89.06 psec,-123.6 uA
89.06 psec,-123.4 uA
89.06 psec,-123.2 uA
89.06 psec,-123.0 uA
89.06 psec,-122.8 uA
89.06 psec,-122.6 uA
89.07 psec,-122.4 uA
89.07 psec,-122.2 uA
89.07 psec,-122.0 uA
89.07 psec,-121.8 uA
89.07 psec,-121.6 uA
89.07 psec,-121.4 uA
89.07 psec,-121.2 uA
89.07 psec,-121.0 uA
89.07 psec,-120.8 uA
89.07 psec,-120.6 uA
89.08 psec,-120.4 uA
89.08 psec,-120.2 uA
89.08 psec,-120.0 uA
89.08 psec,-119.8 uA
89.08 psec,-119.6 uA
89.08 psec,-119.4 uA
89.08 psec,-119.2 uA
89.08 psec,-119.0 uA
89.08 psec,-118.8 uA
89.08 psec,-118.5 uA
89.09 psec,-118.3 uA
89.09 psec,-118.1 uA
89.09 psec,-117.9 uA
89.09 psec,-117.7 uA
89.09 psec,-117.5 uA
